danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.792,0.694,8,-8.496,0,0.33,0.0619,2.32e-05,0.25,0.804,177.094,audio_features,4LGMSdeKOUoy5Wf75Je0Hl,spotify:track:4LGMSdeKOUoy5Wf75Je0Hl,https://api.spotify.com/v1/tracks/4LGMSdeKOUoy5Wf75Je0Hl,https://api.spotify.com/v1/audio-analysis/4LGMSdeKOUoy5Wf75Je0Hl,309773,4
0.725,0.64,5,-7.905,0,0.332,0.0281,0.0,0.099,0.915,166.028,audio_features,6glsMWIMIxQ4BedzLqGVi4,spotify:track:6glsMWIMIxQ4BedzLqGVi4,https://api.spotify.com/v1/tracks/6glsMWIMIxQ4BedzLqGVi4,https://api.spotify.com/v1/audio-analysis/6glsMWIMIxQ4BedzLqGVi4,240027,3
0.888,0.777,6,-6.262,1,0.0505,0.0961,3.14e-05,0.0514,0.876,118.998,audio_features,1z7FW0nlEBGtQWQ19kz7qp,spotify:track:1z7FW0nlEBGtQWQ19kz7qp,https://api.spotify.com/v1/tracks/1z7FW0nlEBGtQWQ19kz7qp,https://api.spotify.com/v1/audio-analysis/1z7FW0nlEBGtQWQ19kz7qp,241520,4
0.964,0.595,1,-6.887,0,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,audio_features,3rKCDtV8UcF0RytSiXxypc,spotify:track:3rKCDtV8UcF0RytSiXxypc,https://api.spotify.com/v1/tracks/3rKCDtV8UcF0RytSiXxypc,https://api.spotify.com/v1/audio-analysis/3rKCDtV8UcF0RytSiXxypc,261880,4
0.546,0.817,2,-4.362,1,0.285,0.183,0.0,0.315,0.478,210.838,audio_features,4lZbw23ts5G4nlzGgQbAxc,spotify:track:4lZbw23ts5G4nlzGgQbAxc,https://api.spotify.com/v1/tracks/4lZbw23ts5G4nlzGgQbAxc,https://api.spotify.com/v1/audio-analysis/4lZbw23ts5G4nlzGgQbAxc,225560,4
0.6,0.792,1,-5.894,1,0.0516,0.00321,4.84e-05,0.315,0.399,80.059,audio_features,5X3ahLXhOw16BR09GjYPUT,spotify:track:5X3ahLXhOw16BR09GjYPUT,https://api.spotify.com/v1/tracks/5X3ahLXhOw16BR09GjYPUT,https://api.spotify.com/v1/audio-analysis/5X3ahLXhOw16BR09GjYPUT,294720,4
0.531,0.574,10,-6.693,0,0.113,0.114,0.0308,0.256,0.272,115.68,audio_features,2DHc2e5bBn4UzY0ENVFrUl,spotify:track:2DHc2e5bBn4UzY0ENVFrUl,https://api.spotify.com/v1/tracks/2DHc2e5bBn4UzY0ENVFrUl,https://api.spotify.com/v1/audio-analysis/2DHc2e5bBn4UzY0ENVFrUl,232467,5
0.596,0.661,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,audio_features,5mNV8Mz59bzyuQ53gTw0c0,spotify:track:5mNV8Mz59bzyuQ53gTw0c0,https://api.spotify.com/v1/tracks/5mNV8Mz59bzyuQ53gTw0c0,https://api.spotify.com/v1/audio-analysis/5mNV8Mz59bzyuQ53gTw0c0,232573,5
0.853,0.811,6,-4.927,0,0.0646,0.0439,0.000307,0.0703,0.9,114.964,audio_features,6W2Ef5Ph6ILTUAedoQ3QIv,spotify:track:6W2Ef5Ph6ILTUAedoQ3QIv,https://api.spotify.com/v1/tracks/6W2Ef5Ph6ILTUAedoQ3QIv,https://api.spotify.com/v1/audio-analysis/6W2Ef5Ph6ILTUAedoQ3QIv,283627,4
0.761,0.915,6,-3.019,0,0.195,0.0146,0.0,0.332,0.403,99.024,audio_features,2tQ4R1rTEFrorrBnQU5O5W,spotify:track:2tQ4R1rTEFrorrBnQU5O5W,https://api.spotify.com/v1/tracks/2tQ4R1rTEFrorrBnQU5O5W,https://api.spotify.com/v1/audio-analysis/2tQ4R1rTEFrorrBnQU5O5W,204533,4
0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,audio_features,05bIHrj5BTUoQxXZS6IH3M,spotify:track:05bIHrj5BTUoQxXZS6IH3M,https://api.spotify.com/v1/tracks/05bIHrj5BTUoQxXZS6IH3M,https://api.spotify.com/v1/audio-analysis/05bIHrj5BTUoQxXZS6IH3M,270307,4
0.947,0.853,1,-4.489,0,0.164,0.000931,0.0,0.0502,0.887,99.887,audio_features,4NTn0Yo8hTGW5tbBANBzfh,spotify:track:4NTn0Yo8hTGW5tbBANBzfh,https://api.spotify.com/v1/tracks/4NTn0Yo8hTGW5tbBANBzfh,https://api.spotify.com/v1/audio-analysis/4NTn0Yo8hTGW5tbBANBzfh,259088,4
0.86,0.66,9,-6.281,1,0.264,0.541,0.0311,0.451,0.912,93.99,audio_features,0s9COZY8wLOadAzbHka2GO,spotify:track:0s9COZY8wLOadAzbHka2GO,https://api.spotify.com/v1/tracks/0s9COZY8wLOadAzbHka2GO,https://api.spotify.com/v1/audio-analysis/0s9COZY8wLOadAzbHka2GO,261373,4
0.866,0.749,2,-3.977,1,0.253,0.15,0.0,0.0614,0.891,92.069,audio_features,0l3GEbH3CviUytD6iX4wzg,spotify:track:0l3GEbH3CviUytD6iX4wzg,https://api.spotify.com/v1/tracks/0l3GEbH3CviUytD6iX4wzg,https://api.spotify.com/v1/audio-analysis/0l3GEbH3CviUytD6iX4wzg,250747,4
0.833,0.628,2,-7.041,1,0.141,0.0949,1.6e-06,0.282,0.645,106.328,audio_features,4GIsskMpViPkt0uzPJTJSp,spotify:track:4GIsskMpViPkt0uzPJTJSp,https://api.spotify.com/v1/tracks/4GIsskMpViPkt0uzPJTJSp,https://api.spotify.com/v1/audio-analysis/4GIsskMpViPkt0uzPJTJSp,286187,4
0.573,0.662,0,-7.148,1,0.337,0.0495,0.000136,0.0724,0.805,199.208,audio_features,7h4T9TmS2uxOHYGOrc6wSM,spotify:track:7h4T9TmS2uxOHYGOrc6wSM,https://api.spotify.com/v1/tracks/7h4T9TmS2uxOHYGOrc6wSM,https://api.spotify.com/v1/audio-analysis/7h4T9TmS2uxOHYGOrc6wSM,212277,4
0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,audio_features,4ZMJshw6UOvaTWWThYtEoW,spotify:track:4ZMJshw6UOvaTWWThYtEoW,https://api.spotify.com/v1/tracks/4ZMJshw6UOvaTWWThYtEoW,https://api.spotify.com/v1/audio-analysis/4ZMJshw6UOvaTWWThYtEoW,211000,4
0.512,0.71,10,-2.908,0,0.369,0.3,0.0,0.264,0.745,185.999,audio_features,5L10F9RikmCvAVOsNmFslE,spotify:track:5L10F9RikmCvAVOsNmFslE,https://api.spotify.com/v1/tracks/5L10F9RikmCvAVOsNmFslE,https://api.spotify.com/v1/audio-analysis/5L10F9RikmCvAVOsNmFslE,253453,4
0.906,0.633,4,-5.316,1,0.19,0.000185,8.61e-06,0.058,0.779,84.02,audio_features,3xLfvOpTFxsckNNCWpjYlY,spotify:track:3xLfvOpTFxsckNNCWpjYlY,https://api.spotify.com/v1/tracks/3xLfvOpTFxsckNNCWpjYlY,https://api.spotify.com/v1/audio-analysis/3xLfvOpTFxsckNNCWpjYlY,273973,4
0.64,0.889,2,-3.073,1,0.322,0.107,0.0,0.339,0.436,99.931,audio_features,59ZTxQo8rBycIXPLUIKvE2,spotify:track:59ZTxQo8rBycIXPLUIKvE2,https://api.spotify.com/v1/tracks/59ZTxQo8rBycIXPLUIKvE2,https://api.spotify.com/v1/audio-analysis/59ZTxQo8rBycIXPLUIKvE2,298853,4
