danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.801,0.641,8,-9.355,1,0.173,0.34,4.5e-05,0.0693,0.741,96.96,audio_features,5uBKhKWTJ4E47rcLQqu3YH,spotify:track:5uBKhKWTJ4E47rcLQqu3YH,https://api.spotify.com/v1/tracks/5uBKhKWTJ4E47rcLQqu3YH,https://api.spotify.com/v1/audio-analysis/5uBKhKWTJ4E47rcLQqu3YH,279720,4
0.83,0.669,10,-7.536,0,0.214,0.0511,0.0,0.163,0.92,74.003,audio_features,5dvG16Ma80h9FZ1sQq5Sb1,spotify:track:5dvG16Ma80h9FZ1sQq5Sb1,https://api.spotify.com/v1/tracks/5dvG16Ma80h9FZ1sQq5Sb1,https://api.spotify.com/v1/audio-analysis/5dvG16Ma80h9FZ1sQq5Sb1,310733,4
0.751,0.473,6,-10.641,0,0.242,0.0498,0.00133,0.0896,0.424,164.889,audio_features,4czopM9AcLjrH4IunzRoBg,spotify:track:4czopM9AcLjrH4IunzRoBg,https://api.spotify.com/v1/tracks/4czopM9AcLjrH4IunzRoBg,https://api.spotify.com/v1/audio-analysis/4czopM9AcLjrH4IunzRoBg,387307,4
0.762,0.569,4,-7.863,0,0.0544,0.0143,1.45e-05,0.0793,0.789,136.462,audio_features,3UPPGZeSjNwxyJslnSTm1c,spotify:track:3UPPGZeSjNwxyJslnSTm1c,https://api.spotify.com/v1/tracks/3UPPGZeSjNwxyJslnSTm1c,https://api.spotify.com/v1/audio-analysis/3UPPGZeSjNwxyJslnSTm1c,247973,4
0.71,0.589,0,-11.933,1,0.167,0.068,4.38e-06,0.176,0.65,144.601,audio_features,73lYI49LhfsscO33ohrGN0,spotify:track:73lYI49LhfsscO33ohrGN0,https://api.spotify.com/v1/tracks/73lYI49LhfsscO33ohrGN0,https://api.spotify.com/v1/audio-analysis/73lYI49LhfsscO33ohrGN0,279360,4
0.682,0.678,7,-9.626,1,0.11,0.2,0.000163,0.109,0.517,175.18,audio_features,0STIV4K7EZkp2YHAyyu5em,spotify:track:0STIV4K7EZkp2YHAyyu5em,https://api.spotify.com/v1/tracks/0STIV4K7EZkp2YHAyyu5em,https://api.spotify.com/v1/audio-analysis/0STIV4K7EZkp2YHAyyu5em,231267,4
0.786,0.803,0,-6.59,1,0.205,0.0294,0.0,0.224,0.949,173.029,audio_features,1nXTM2CVdaoCySSD5kgt3J,spotify:track:1nXTM2CVdaoCySSD5kgt3J,https://api.spotify.com/v1/tracks/1nXTM2CVdaoCySSD5kgt3J,https://api.spotify.com/v1/audio-analysis/1nXTM2CVdaoCySSD5kgt3J,229000,4
0.64,0.814,2,-9.815,1,0.0384,0.044,0.00296,0.116,0.82,172.452,audio_features,6Rg5KNLSrpkrTBMa5wy4Vo,spotify:track:6Rg5KNLSrpkrTBMa5wy4Vo,https://api.spotify.com/v1/tracks/6Rg5KNLSrpkrTBMa5wy4Vo,https://api.spotify.com/v1/audio-analysis/6Rg5KNLSrpkrTBMa5wy4Vo,208467,4
0.766,0.727,10,-11.197,0,0.0429,0.186,0.112,0.0733,0.956,100.016,audio_features,11ziwT3Hlfi4Eec0exgtVN,spotify:track:11ziwT3Hlfi4Eec0exgtVN,https://api.spotify.com/v1/tracks/11ziwT3Hlfi4Eec0exgtVN,https://api.spotify.com/v1/audio-analysis/11ziwT3Hlfi4Eec0exgtVN,271467,4
0.819,0.445,9,-12.421,0,0.0491,0.00236,0.0008,0.0849,0.792,150.127,audio_features,6lz1tje8AWQzfKgvF9biaP,spotify:track:6lz1tje8AWQzfKgvF9biaP,https://api.spotify.com/v1/tracks/6lz1tje8AWQzfKgvF9biaP,https://api.spotify.com/v1/audio-analysis/6lz1tje8AWQzfKgvF9biaP,341400,4
