danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.47,0.654,4,-4.59,1,0.0284,0.0113,0.0,0.126,0.0664,83.012,audio_features,0SS7GzhJtJy13LunBz8bAl,spotify:track:0SS7GzhJtJy13LunBz8bAl,https://api.spotify.com/v1/tracks/0SS7GzhJtJy13LunBz8bAl,https://api.spotify.com/v1/audio-analysis/0SS7GzhJtJy13LunBz8bAl,233200,4
0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,1JSTJqkT5qHq8MDJnJbRE1,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4
0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4
0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,audio_features,3ZffCQKLFLUvYM59XKLbVm,spotify:track:3ZffCQKLFLUvYM59XKLbVm,https://api.spotify.com/v1/tracks/3ZffCQKLFLUvYM59XKLbVm,https://api.spotify.com/v1/audio-analysis/3ZffCQKLFLUvYM59XKLbVm,285653,4
0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4
0.49,0.679,8,-3.68,1,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046,audio_features,1hwJKpe0BPUsq6UUrwBWTw,spotify:track:1hwJKpe0BPUsq6UUrwBWTw,https://api.spotify.com/v1/tracks/1hwJKpe0BPUsq6UUrwBWTw,https://api.spotify.com/v1/audio-analysis/1hwJKpe0BPUsq6UUrwBWTw,261267,4
0.499,0.958,9,-5.417,1,0.0898,0.000326,2.19e-06,0.432,0.359,127.491,audio_features,278Ao6KQDxWGGszv24uvhI,spotify:track:278Ao6KQDxWGGszv24uvhI,https://api.spotify.com/v1/tracks/278Ao6KQDxWGGszv24uvhI,https://api.spotify.com/v1/audio-analysis/278Ao6KQDxWGGszv24uvhI,205440,4
0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,audio_features,34x6hEJgGAOQvmlMql5Ige,spotify:track:34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/tracks/34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/audio-analysis/34x6hEJgGAOQvmlMql5Ige,215133,4
0.537,0.95,7,-5.217,1,0.046,0.00556,0.00802,0.0719,0.883,116.007,audio_features,346bXsVvJhjWaQ4NeBBNj4,spotify:track:346bXsVvJhjWaQ4NeBBNj4,https://api.spotify.com/v1/tracks/346bXsVvJhjWaQ4NeBBNj4,https://api.spotify.com/v1/audio-analysis/346bXsVvJhjWaQ4NeBBNj4,192267,4
0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,audio_features,0HJRAM7Gt9jXskuXjZeFX3,spotify:track:0HJRAM7Gt9jXskuXjZeFX3,https://api.spotify.com/v1/tracks/0HJRAM7Gt9jXskuXjZeFX3,https://api.spotify.com/v1/audio-analysis/0HJRAM7Gt9jXskuXjZeFX3,493400,4
0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,audio_features,15VRO9CQwMpbqUYA7e6Hwg,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/tracks/15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/audio-analysis/15VRO9CQwMpbqUYA7e6Hwg,261093,4
0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,audio_features,3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,232107,4
0.628,0.943,1,-3.914,0,0.0402,0.000504,0.000237,0.152,0.743,104.041,audio_features,2Q22sa3Y4lKXHHBBAxEhYY,spotify:track:2Q22sa3Y4lKXHHBBAxEhYY,https://api.spotify.com/v1/tracks/2Q22sa3Y4lKXHHBBAxEhYY,https://api.spotify.com/v1/audio-analysis/2Q22sa3Y4lKXHHBBAxEhYY,224947,4
0.813,0.547,2,-5.936,1,0.0344,0.00104,0.00335,0.0914,0.8,119.998,audio_features,7HXtpmFjqt4Wv6T8y5lVz3,spotify:track:7HXtpmFjqt4Wv6T8y5lVz3,https://api.spotify.com/v1/tracks/7HXtpmFjqt4Wv6T8y5lVz3,https://api.spotify.com/v1/audio-analysis/7HXtpmFjqt4Wv6T8y5lVz3,257213,4
0.59,0.871,4,-6.863,1,0.059,0.00104,0.403,0.0594,0.664,123.681,audio_features,7F0BYlgOREYCjHqTDwVogg,spotify:track:7F0BYlgOREYCjHqTDwVogg,https://api.spotify.com/v1/tracks/7F0BYlgOREYCjHqTDwVogg,https://api.spotify.com/v1/audio-analysis/7F0BYlgOREYCjHqTDwVogg,248027,4
0.374,0.925,8,-6.795,1,0.125,0.000523,0.0,0.0776,0.531,180.443,audio_features,5LXpDstBGsOr0jzNKxkbml,spotify:track:5LXpDstBGsOr0jzNKxkbml,https://api.spotify.com/v1/tracks/5LXpDstBGsOr0jzNKxkbml,https://api.spotify.com/v1/audio-analysis/5LXpDstBGsOr0jzNKxkbml,229467,4
0.462,0.912,11,-4.07,0,0.226,0.000138,0.0,0.0357,0.722,163.937,audio_features,17C1AVZVh5jhJU4eAcovpl,spotify:track:17C1AVZVh5jhJU4eAcovpl,https://api.spotify.com/v1/tracks/17C1AVZVh5jhJU4eAcovpl,https://api.spotify.com/v1/audio-analysis/17C1AVZVh5jhJU4eAcovpl,151363,4
0.583,0.921,11,-5.215,1,0.0468,0.00153,0.0178,0.188,0.613,119.526,audio_features,4qjscZh4jfhkpcQG4ZQfi2,spotify:track:4qjscZh4jfhkpcQG4ZQfi2,https://api.spotify.com/v1/tracks/4qjscZh4jfhkpcQG4ZQfi2,https://api.spotify.com/v1/audio-analysis/4qjscZh4jfhkpcQG4ZQfi2,244560,4
0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,audio_features,6Ac4NVYYl2U73QiTt11ZKd,spotify:track:6Ac4NVYYl2U73QiTt11ZKd,https://api.spotify.com/v1/tracks/6Ac4NVYYl2U73QiTt11ZKd,https://api.spotify.com/v1/audio-analysis/6Ac4NVYYl2U73QiTt11ZKd,172867,4
0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.797,129.987,audio_features,7tqhbajSfrz2F7E1Z75ASX,spotify:track:7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/tracks/7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/audio-analysis/7tqhbajSfrz2F7E1Z75ASX,151667,4
0.835,0.509,0,-13.668,1,0.0548,0.469,4.11e-06,0.0436,0.949,138.711,audio_features,5IMtdHjJ1OtkxbGe4zfUxQ,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,https://api.spotify.com/v1/tracks/5IMtdHjJ1OtkxbGe4zfUxQ,https://api.spotify.com/v1/audio-analysis/5IMtdHjJ1OtkxbGe4zfUxQ,276493,4
0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,audio_features,7GVUmCP00eSsqc4tzj1sDD,spotify:track:7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/tracks/7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/audio-analysis/7GVUmCP00eSsqc4tzj1sDD,205933,4
0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4
