danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,audio_features,1yjY7rpaAQvKwpdUliHx0d,spotify:track:1yjY7rpaAQvKwpdUliHx0d,https://api.spotify.com/v1/tracks/1yjY7rpaAQvKwpdUliHx0d,https://api.spotify.com/v1/audio-analysis/1yjY7rpaAQvKwpdUliHx0d,216013,4
0.834,0.699,5,-3.222,1,0.178,0.111,0.0,0.131,0.809,94.086,audio_features,0xmjwnQ3FNE6HuWCt2nHdZ,spotify:track:0xmjwnQ3FNE6HuWCt2nHdZ,https://api.spotify.com/v1/tracks/0xmjwnQ3FNE6HuWCt2nHdZ,https://api.spotify.com/v1/audio-analysis/0xmjwnQ3FNE6HuWCt2nHdZ,272533,4
0.749,0.773,9,-6.227,1,0.12,0.0873,1.11e-05,0.11,0.356,99.019,audio_features,1vYh9x8UmFTLbXiizk9Qc5,spotify:track:1vYh9x8UmFTLbXiizk9Qc5,https://api.spotify.com/v1/tracks/1vYh9x8UmFTLbXiizk9Qc5,https://api.spotify.com/v1/audio-analysis/1vYh9x8UmFTLbXiizk9Qc5,217533,4
0.775,0.646,11,-5.72,0,0.0314,0.321,0.000157,0.255,0.724,120.001,audio_features,4gXHG9domIKO6FIViDISA4,spotify:track:4gXHG9domIKO6FIViDISA4,https://api.spotify.com/v1/tracks/4gXHG9domIKO6FIViDISA4,https://api.spotify.com/v1/audio-analysis/4gXHG9domIKO6FIViDISA4,174116,4
0.875,0.634,1,-3.484,1,0.0975,0.00431,3.99e-06,0.111,0.531,120.004,audio_features,4o3cq2szX7THGyZDsWtp59,spotify:track:4o3cq2szX7THGyZDsWtp59,https://api.spotify.com/v1/tracks/4o3cq2szX7THGyZDsWtp59,https://api.spotify.com/v1/audio-analysis/4o3cq2szX7THGyZDsWtp59,272080,4
0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,audio_features,0w5Bdu51Ka25Pf3hojsKHh,spotify:track:0w5Bdu51Ka25Pf3hojsKHh,https://api.spotify.com/v1/tracks/0w5Bdu51Ka25Pf3hojsKHh,https://api.spotify.com/v1/audio-analysis/0w5Bdu51Ka25Pf3hojsKHh,182693,4
0.81,0.793,6,-9.404,0,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,audio_features,69kOkLUCkxIZYexIgSG8rq,spotify:track:69kOkLUCkxIZYexIgSG8rq,https://api.spotify.com/v1/tracks/69kOkLUCkxIZYexIgSG8rq,https://api.spotify.com/v1/audio-analysis/69kOkLUCkxIZYexIgSG8rq,369627,4
0.332,0.667,2,-5.992,1,0.0456,0.0308,0.035,0.225,0.378,114.892,audio_features,3OgZdIAHaDMOtYq8Z5iCQ5,spotify:track:3OgZdIAHaDMOtYq8Z5iCQ5,https://api.spotify.com/v1/tracks/3OgZdIAHaDMOtYq8Z5iCQ5,https://api.spotify.com/v1/audio-analysis/3OgZdIAHaDMOtYq8Z5iCQ5,220867,4
0.646,0.784,6,-7.139,0,0.0383,0.16,0.0335,0.164,0.261,93.505,audio_features,3eOpKl1MtiXLruprhuouC4,spotify:track:3eOpKl1MtiXLruprhuouC4,https://api.spotify.com/v1/tracks/3eOpKl1MtiXLruprhuouC4,https://api.spotify.com/v1/audio-analysis/3eOpKl1MtiXLruprhuouC4,169347,4
0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,audio_features,26b3oVLrRUaaybJulow9kz,spotify:track:26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/tracks/26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/audio-analysis/26b3oVLrRUaaybJulow9kz,184791,5
0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,audio_features,7LVHVU3tWfcxj5aiPFEW4Q,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,295533,4
0.652,0.81,3,-3.789,0,0.0406,0.00129,2.91e-05,0.667,0.732,126.022,audio_features,3KoTtGEDiBwUWzdRQVh9lh,spotify:track:3KoTtGEDiBwUWzdRQVh9lh,https://api.spotify.com/v1/tracks/3KoTtGEDiBwUWzdRQVh9lh,https://api.spotify.com/v1/audio-analysis/3KoTtGEDiBwUWzdRQVh9lh,230733,4
0.637,0.658,10,-5.08,0,0.0312,0.0504,1.37e-06,0.198,0.092,82.994,audio_features,7L5yUAQfKSm5ydJRjPx5Ok,spotify:track:7L5yUAQfKSm5ydJRjPx5Ok,https://api.spotify.com/v1/tracks/7L5yUAQfKSm5ydJRjPx5Ok,https://api.spotify.com/v1/audio-analysis/7L5yUAQfKSm5ydJRjPx5Ok,177831,4
0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,audio_features,0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,199693,4
0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573,4
0.64,0.719,7,-6.452,0,0.0516,0.477,0.0,0.16,0.889,136.79,audio_features,2i2gDpKKWjvnRTOZRhaPh2,spotify:track:2i2gDpKKWjvnRTOZRhaPh2,https://api.spotify.com/v1/tracks/2i2gDpKKWjvnRTOZRhaPh2,https://api.spotify.com/v1/audio-analysis/2i2gDpKKWjvnRTOZRhaPh2,187558,4
0.782,0.58,7,-6.548,1,0.0407,0.0114,2.28e-06,0.108,0.66,120.021,audio_features,20I6sIOMTCkB6w7ryavxtO,spotify:track:20I6sIOMTCkB6w7ryavxtO,https://api.spotify.com/v1/tracks/20I6sIOMTCkB6w7ryavxtO,https://api.spotify.com/v1/audio-analysis/20I6sIOMTCkB6w7ryavxtO,193400,4
0.839,0.367,4,-13.251,0,0.325,0.555,0.0,0.0928,0.232,131.992,audio_features,3QoGJaMzA9hYHXXACCW3Jb,spotify:track:3QoGJaMzA9hYHXXACCW3Jb,https://api.spotify.com/v1/tracks/3QoGJaMzA9hYHXXACCW3Jb,https://api.spotify.com/v1/audio-analysis/3QoGJaMzA9hYHXXACCW3Jb,251349,4
0.736,0.571,2,-7.522,1,0.0376,0.049,0.00398,0.067,0.557,127.021,audio_features,5NRtdsFFlmyE8qDMgS08PE,spotify:track:5NRtdsFFlmyE8qDMgS08PE,https://api.spotify.com/v1/tracks/5NRtdsFFlmyE8qDMgS08PE,https://api.spotify.com/v1/audio-analysis/5NRtdsFFlmyE8qDMgS08PE,192441,4
0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,60nZcImufyMA1MKQY3dcCH,spotify:track:60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH,232720,4
0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,audio_features,4fixebDZAVToLbUCuEloa2,spotify:track:4fixebDZAVToLbUCuEloa2,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2,224400,4
0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707,4
0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,audio_features,2JzZzZUQj3Qff7wapcbKjc,spotify:track:2JzZzZUQj3Qff7wapcbKjc,https://api.spotify.com/v1/tracks/2JzZzZUQj3Qff7wapcbKjc,https://api.spotify.com/v1/audio-analysis/2JzZzZUQj3Qff7wapcbKjc,229526,4
0.787,0.567,1,-6.745,1,0.237,0.236,0.0,0.113,0.666,169.879,audio_features,5JCogXAhg0phRFvRcQMHyr,spotify:track:5JCogXAhg0phRFvRcQMHyr,https://api.spotify.com/v1/tracks/5JCogXAhg0phRFvRcQMHyr,https://api.spotify.com/v1/audio-analysis/5JCogXAhg0phRFvRcQMHyr,112000,4
0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975,audio_features,0C4ejWmOTMv8vuYj85mf8m,spotify:track:0C4ejWmOTMv8vuYj85mf8m,https://api.spotify.com/v1/tracks/0C4ejWmOTMv8vuYj85mf8m,https://api.spotify.com/v1/audio-analysis/0C4ejWmOTMv8vuYj85mf8m,243533,4
0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,audio_features,2iuZJX9X9P0GKaE93xcPjk,spotify:track:2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,235493,4
0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,audio_features,3di5hcvxxciiqwMH1jarhY,spotify:track:3di5hcvxxciiqwMH1jarhY,https://api.spotify.com/v1/tracks/3di5hcvxxciiqwMH1jarhY,https://api.spotify.com/v1/audio-analysis/3di5hcvxxciiqwMH1jarhY,242974,4
0.307,0.637,3,-6.993,1,0.0569,0.0732,0.0,0.368,0.0805,88.693,audio_features,2RSHsoi04658QL5xgQVov3,spotify:track:2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,260773,4
0.648,0.931,1,-3.15,0,0.181,0.00937,0.0,0.752,0.744,153.649,audio_features,2ygMBIctKIAfbEBcT9065L,spotify:track:2ygMBIctKIAfbEBcT9065L,https://api.spotify.com/v1/tracks/2ygMBIctKIAfbEBcT9065L,https://api.spotify.com/v1/audio-analysis/2ygMBIctKIAfbEBcT9065L,213067,4
0.778,0.682,7,-5.045,1,0.126,0.364,1.02e-05,0.182,0.573,121.933,audio_features,5gxIRLX1HMXRc4Olqgw3qV,spotify:track:5gxIRLX1HMXRc4Olqgw3qV,https://api.spotify.com/v1/tracks/5gxIRLX1HMXRc4Olqgw3qV,https://api.spotify.com/v1/audio-analysis/5gxIRLX1HMXRc4Olqgw3qV,174144,4
0.75,0.736,5,-4.168,0,0.155,0.0202,0.0,0.265,0.355,130.011,audio_features,1ve0SgTZkv3wdggJLqtBYU,spotify:track:1ve0SgTZkv3wdggJLqtBYU,https://api.spotify.com/v1/tracks/1ve0SgTZkv3wdggJLqtBYU,https://api.spotify.com/v1/audio-analysis/1ve0SgTZkv3wdggJLqtBYU,262147,4
0.674,0.426,7,-9.504,1,0.122,0.12,0.0,0.132,0.337,84.876,audio_features,2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,190185,4
